Date-Time Wed Apr  4 14:56:57 2018:	Voltage: 218.4	Vac(rms);
Date-Time Wed Apr  4 14:57:00 2018:	Voltage: 220.1	Vac(rms);
Date-Time Wed Apr  4 14:57:03 2018:	Voltage: 230.8	Vac(rms);
Date-Time Wed Apr  4 14:57:06 2018:	Voltage: 237.3	Vac(rms);
Date-Time Wed Apr  4 14:57:09 2018:	Voltage: 238.8	Vac(rms);
Date-Time Wed Apr  4 14:57:12 2018:	Voltage: 239.0	Vac(rms);
Date-Time Wed Apr  4 14:57:16 2018:	Voltage: 238.8	Vac(rms);
Date-Time Wed Apr  4 14:57:19 2018:	Voltage: 238.5	Vac(rms);
Date-Time Wed Apr  4 14:57:22 2018:	Voltage: 238.0	Vac(rms);
Date-Time Wed Apr  4 14:57:25 2018:	Voltage: 244.1	Vac(rms);
Date-Time Wed Apr  4 14:57:28 2018:	Voltage: 255.8	Vac(rms);
Date-Time Wed Apr  4 14:57:31 2018:	Voltage: 261.5	Vac(rms);
Date-Time Wed Apr  4 14:57:34 2018:	Voltage: 258.9	Vac(rms);
Date-Time Wed Apr  4 14:57:37 2018:	Voltage: 257.9	Vac(rms);
Date-Time Wed Apr  4 14:57:40 2018:	Voltage: 257.6	Vac(rms);
Date-Time Wed Apr  4 14:57:43 2018:	Voltage: 257.3	Vac(rms);
Date-Time Wed Apr  4 14:57:46 2018:	Voltage: 257.8	Vac(rms);
Date-Time Wed Apr  4 14:57:49 2018:	Voltage: 258.3	Vac(rms);
Date-Time Wed Apr  4 14:57:52 2018:	Voltage: 258.3	Vac(rms);
Date-Time Wed Apr  4 14:57:55 2018:	Voltage: 258.0	Vac(rms);
Date-Time Wed Apr  4 14:57:58 2018:	Voltage: 258.0	Vac(rms);
Date-Time Wed Apr  4 14:58:01 2018:	Voltage: 258.0	Vac(rms);
Date-Time Wed Apr  4 14:58:04 2018:	Voltage: 257.9	Vac(rms);
Date-Time Wed Apr  4 14:58:07 2018:	Voltage: 258.0	Vac(rms);
Date-Time Wed Apr  4 14:58:10 2018:	Voltage: 257.9	Vac(rms);
Date-Time Wed Apr  4 14:58:13 2018:	Voltage: 257.9	Vac(rms);
Date-Time Wed Apr  4 14:58:16 2018:	Voltage: 257.9	Vac(rms);
Date-Time Wed Apr  4 14:58:19 2018:	Voltage: 257.9	Vac(rms);
Date-Time Wed Apr  4 14:58:22 2018:	Voltage: 258.3	Vac(rms);
Date-Time Wed Apr  4 14:58:25 2018:	Voltage: 258.0	Vac(rms);
Date-Time Wed Apr  4 14:58:28 2018:	Voltage: 258.7	Vac(rms);
Date-Time Wed Apr  4 14:58:31 2018:	Voltage: 258.9	Vac(rms);
Date-Time Wed Apr  4 14:58:34 2018:	Voltage: 240.9	Vac(rms);
Date-Time Wed Apr  4 14:58:37 2018:	Voltage: 113.4	Vac(rms);
Date-Time Wed Apr  4 14:58:40 2018:	Voltage: 17.6	Vac(rms);
Date-Time Wed Apr  4 14:58:43 2018:	Voltage: 2.5	Vac(rms);
Date-Time Wed Apr  4 14:58:46 2018:	Voltage: 2.3	Vac(rms);
Date-Time Wed Apr  4 14:58:49 2018:	Voltage: 2.2	Vac(rms);
Date-Time Wed Apr  4 14:58:52 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 14:58:55 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 14:58:58 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 14:59:01 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 14:59:04 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 14:59:07 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 14:59:10 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 14:59:13 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 14:59:16 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 14:59:19 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 14:59:22 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 14:59:25 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 14:59:28 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 14:59:31 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 14:59:34 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 14:59:37 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 14:59:40 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 14:59:43 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 14:59:46 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 14:59:49 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 14:59:52 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 14:59:55 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 14:59:58 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 15:00:01 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 15:00:04 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 15:00:07 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 15:00:10 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 15:00:13 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 15:00:16 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 15:00:19 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 15:00:22 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 15:00:25 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 15:00:28 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 15:00:31 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 15:00:35 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 15:00:38 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 15:00:41 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 15:00:44 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 15:00:47 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 15:00:50 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 15:00:53 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 15:00:56 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 15:00:59 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 15:01:02 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 15:01:05 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 15:01:08 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 15:01:11 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 15:01:14 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 15:01:17 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 15:01:20 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 15:01:23 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 15:01:26 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 15:01:29 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 15:01:32 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 15:01:35 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 15:01:38 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 15:01:41 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 15:01:44 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 15:01:47 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 15:01:50 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 15:01:53 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 15:01:56 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 15:01:59 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 15:02:02 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 15:02:33 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 15:02:36 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 15:02:39 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 15:02:42 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 15:02:45 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 15:02:48 2018:	Voltage: 2.0	Vac(rms);
Date-Time Wed Apr  4 15:02:51 2018:	Voltage: 2.2	Vac(rms);
Date-Time Wed Apr  4 15:02:54 2018:	Voltage: 2.3	Vac(rms);
Date-Time Wed Apr  4 15:02:57 2018:	Voltage: 2.3	Vac(rms);
Date-Time Wed Apr  4 15:03:00 2018:	Voltage: 2.2	Vac(rms);
Date-Time Wed Apr  4 15:03:03 2018:	Voltage: 2.2	Vac(rms);
Date-Time Wed Apr  4 15:03:06 2018:	Voltage: 2.3	Vac(rms);
Date-Time Wed Apr  4 15:03:09 2018:	Voltage: 1.8	Vac(rms);
Date-Time Wed Apr  4 15:03:12 2018:	Voltage: 0.0	Vac(rms);
Date-Time Wed Apr  4 15:03:15 2018:	Voltage: 0.0	Vac(rms);
Date-Time Wed Apr  4 15:03:18 2018:	Voltage: 0.0	Vac(rms);
Date-Time Wed Apr  4 15:03:21 2018:	Voltage: 0.0	Vac(rms);
Date-Time Wed Apr  4 15:03:24 2018:	Voltage: 0.0	Vac(rms);
Date-Time Wed Apr  4 15:03:27 2018:	Voltage: 0.0	Vac(rms);
Date-Time Wed Apr  4 15:03:30 2018:	Voltage: 0.3	Vac(rms);
Date-Time Wed Apr  4 15:03:33 2018:	Voltage: 0.3	Vac(rms);
Date-Time Wed Apr  4 15:03:36 2018:	Voltage: 0.3	Vac(rms);
Date-Time Wed Apr  4 15:03:39 2018:	Voltage: 0.3	Vac(rms);
Date-Time Wed Apr  4 15:03:42 2018:	Voltage: 0.3	Vac(rms);
Date-Time Wed Apr  4 15:03:45 2018:	Voltage: 0.3	Vac(rms);
Date-Time Wed Apr  4 15:03:49 2018:	Voltage: 0.5	Vac(rms);
Date-Time Wed Apr  4 15:03:52 2018:	Voltage: 0.6	Vac(rms);
Date-Time Wed Apr  4 15:04:35 2018:	Voltage: 0.6	Vac(rms);
Date-Time Wed Apr  4 15:04:38 2018:	Voltage: 0.6	Vac(rms);
Date-Time Wed Apr  4 15:04:41 2018:	Voltage: 0.4	Vac(rms);
Date-Time Wed Apr  4 15:04:44 2018:	Voltage: 62.8	Vac(rms);
Date-Time Wed Apr  4 15:04:47 2018:	Voltage: 122.3	Vac(rms);
Date-Time Wed Apr  4 15:04:50 2018:	Voltage: 179.0	Vac(rms);
Date-Time Wed Apr  4 15:04:53 2018:	Voltage: 214.6	Vac(rms);
Date-Time Wed Apr  4 15:04:56 2018:	Voltage: 215.8	Vac(rms);
Date-Time Wed Apr  4 15:04:59 2018:	Voltage: 215.8	Vac(rms);
Date-Time Wed Apr  4 15:05:02 2018:	Voltage: 215.8	Vac(rms);
Date-Time Wed Apr  4 15:05:05 2018:	Voltage: 216.2	Vac(rms);
Date-Time Wed Apr  4 15:05:08 2018:	Voltage: 216.6	Vac(rms);
Date-Time Wed Apr  4 15:05:11 2018:	Voltage: 132.1	Vac(rms);
Date-Time Wed Apr  4 15:05:14 2018:	Voltage: 2.8	Vac(rms);
Date-Time Wed Apr  4 15:05:17 2018:	Voltage: 0.6	Vac(rms);
Date-Time Wed Apr  4 15:05:21 2018:	Voltage: 0.4	Vac(rms);
Date-Time Wed Apr  4 15:05:24 2018:	Voltage: 0.3	Vac(rms);
Date-Time Wed Apr  4 15:05:27 2018:	Voltage: 0.3	Vac(rms);
Date-Time Wed Apr  4 15:05:30 2018:	Voltage: 0.3	Vac(rms);
Date-Time Wed Apr  4 15:05:33 2018:	Voltage: 0.3	Vac(rms);
Date-Time Wed Apr  4 15:05:36 2018:	Voltage: 0.3	Vac(rms);
Date-Time Wed Apr  4 15:05:39 2018:	Voltage: 0.3	Vac(rms);
Date-Time Wed Apr  4 15:05:42 2018:	Voltage: 0.3	Vac(rms);
Date-Time Wed Apr  4 15:05:45 2018:	Voltage: 0.3	Vac(rms);
Date-Time Wed Apr  4 15:05:48 2018:	Voltage: 136.8	Vac(rms);
Date-Time Wed Apr  4 15:05:51 2018:	Voltage: 215.3	Vac(rms);
Date-Time Wed Apr  4 15:05:54 2018:	Voltage: 215.9	Vac(rms);
Date-Time Wed Apr  4 15:05:57 2018:	Voltage: 216.0	Vac(rms);
Date-Time Wed Apr  4 15:06:00 2018:	Voltage: 216.5	Vac(rms);
Date-Time Wed Apr  4 15:06:03 2018:	Voltage: 216.7	Vac(rms);
Date-Time Wed Apr  4 15:06:06 2018:	Voltage: 216.4	Vac(rms);
Date-Time Wed Apr  4 15:06:09 2018:	Voltage: 218.0	Vac(rms);
Date-Time Wed Apr  4 15:06:12 2018:	Voltage: 219.3	Vac(rms);
Date-Time Wed Apr  4 15:06:15 2018:	Voltage: 219.6	Vac(rms);
Date-Time Wed Apr  4 15:06:18 2018:	Voltage: 219.9	Vac(rms);
Date-Time Wed Apr  4 15:06:21 2018:	Voltage: 220.3	Vac(rms);
Date-Time Wed Apr  4 15:06:24 2018:	Voltage: 219.6	Vac(rms);
Date-Time Wed Apr  4 15:06:27 2018:	Voltage: 219.6	Vac(rms);
Date-Time Wed Apr  4 15:06:30 2018:	Voltage: 219.6	Vac(rms);
Date-Time Wed Apr  4 15:06:33 2018:	Voltage: 219.3	Vac(rms);
Date-Time Wed Apr  4 15:06:36 2018:	Voltage: 219.5	Vac(rms);
Date-Time Wed Apr  4 15:06:39 2018:	Voltage: 219.8	Vac(rms);
Date-Time Wed Apr  4 15:06:42 2018:	Voltage: 219.9	Vac(rms);
Date-Time Wed Apr  4 15:06:45 2018:	Voltage: 219.9	Vac(rms);
Date-Time Wed Apr  4 15:06:48 2018:	Voltage: 219.8	Vac(rms);
Date-Time Wed Apr  4 15:06:51 2018:	Voltage: 219.7	Vac(rms);
Date-Time Wed Apr  4 15:06:54 2018:	Voltage: 219.7	Vac(rms);
Date-Time Wed Apr  4 15:06:57 2018:	Voltage: 219.5	Vac(rms);
Date-Time Wed Apr  4 15:07:00 2018:	Voltage: 219.7	Vac(rms);
Date-Time Wed Apr  4 15:07:03 2018:	Voltage: 219.6	Vac(rms);
Date-Time Wed Apr  4 15:07:06 2018:	Voltage: 219.9	Vac(rms);
Date-Time Wed Apr  4 15:07:09 2018:	Voltage: 219.7	Vac(rms);
Date-Time Wed Apr  4 15:07:12 2018:	Voltage: 219.9	Vac(rms);
Date-Time Wed Apr  4 15:07:15 2018:	Voltage: 220.0	Vac(rms);
Date-Time Wed Apr  4 15:07:18 2018:	Voltage: 219.8	Vac(rms);
Date-Time Wed Apr  4 15:07:21 2018:	Voltage: 219.6	Vac(rms);
Date-Time Wed Apr  4 15:07:24 2018:	Voltage: 219.9	Vac(rms);
Date-Time Wed Apr  4 15:07:27 2018:	Voltage: 220.0	Vac(rms);
Date-Time Wed Apr  4 15:07:30 2018:	Voltage: 219.9	Vac(rms);
Date-Time Wed Apr  4 15:07:33 2018:	Voltage: 219.6	Vac(rms);
Date-Time Wed Apr  4 15:07:36 2018:	Voltage: 219.8	Vac(rms);
Date-Time Wed Apr  4 15:07:39 2018:	Voltage: 219.7	Vac(rms);
Date-Time Wed Apr  4 15:07:42 2018:	Voltage: 219.6	Vac(rms);
Date-Time Wed Apr  4 15:07:45 2018:	Voltage: 219.3	Vac(rms);
Date-Time Wed Apr  4 15:07:48 2018:	Voltage: 219.6	Vac(rms);
Date-Time Wed Apr  4 15:07:51 2018:	Voltage: 219.5	Vac(rms);
Date-Time Wed Apr  4 15:07:54 2018:	Voltage: 196.4	Vac(rms);
Date-Time Wed Apr  4 15:07:57 2018:	Voltage: 152.1	Vac(rms);
Date-Time Wed Apr  4 15:08:00 2018:	Voltage: 125.6	Vac(rms);
Date-Time Wed Apr  4 15:08:03 2018:	Voltage: 107.3	Vac(rms);
Date-Time Wed Apr  4 15:08:06 2018:	Voltage: 101.1	Vac(rms);
Date-Time Wed Apr  4 15:08:09 2018:	Voltage: 101.7	Vac(rms);
Date-Time Wed Apr  4 15:08:12 2018:	Voltage: 100.7	Vac(rms);
Date-Time Wed Apr  4 15:08:15 2018:	Voltage: 100.2	Vac(rms);
Date-Time Wed Apr  4 15:08:18 2018:	Voltage: 100.2	Vac(rms);
Date-Time Wed Apr  4 15:08:21 2018:	Voltage: 100.3	Vac(rms);
Date-Time Wed Apr  4 15:08:24 2018:	Voltage: 100.2	Vac(rms);
Date-Time Wed Apr  4 15:08:27 2018:	Voltage: 100.3	Vac(rms);
Date-Time Wed Apr  4 15:08:30 2018:	Voltage: 100.4	Vac(rms);
Date-Time Wed Apr  4 15:08:33 2018:	Voltage: 100.3	Vac(rms);
Date-Time Wed Apr  4 15:08:37 2018:	Voltage: 100.4	Vac(rms);
Date-Time Wed Apr  4 15:08:40 2018:	Voltage: 100.4	Vac(rms);
Date-Time Wed Apr  4 15:08:43 2018:	Voltage: 113.2	Vac(rms);
Date-Time Wed Apr  4 15:08:46 2018:	Voltage: 119.6	Vac(rms);
Date-Time Wed Apr  4 15:08:49 2018:	Voltage: 119.9	Vac(rms);
Date-Time Wed Apr  4 15:08:52 2018:	Voltage: 120.1	Vac(rms);
Date-Time Wed Apr  4 15:08:55 2018:	Voltage: 119.9	Vac(rms);
Date-Time Wed Apr  4 15:08:58 2018:	Voltage: 120.0	Vac(rms);
Date-Time Wed Apr  4 15:09:01 2018:	Voltage: 119.8	Vac(rms);
Date-Time Wed Apr  4 15:09:04 2018:	Voltage: 121.9	Vac(rms);
Date-Time Wed Apr  4 15:09:07 2018:	Voltage: 138.0	Vac(rms);
Date-Time Wed Apr  4 15:09:10 2018:	Voltage: 140.4	Vac(rms);
Date-Time Wed Apr  4 15:09:13 2018:	Voltage: 140.4	Vac(rms);
Date-Time Wed Apr  4 15:09:16 2018:	Voltage: 140.5	Vac(rms);
Date-Time Wed Apr  4 15:09:19 2018:	Voltage: 140.4	Vac(rms);
Date-Time Wed Apr  4 15:09:22 2018:	Voltage: 140.4	Vac(rms);
Date-Time Wed Apr  4 15:09:25 2018:	Voltage: 140.5	Vac(rms);
Date-Time Wed Apr  4 15:09:28 2018:	Voltage: 140.4	Vac(rms);
Date-Time Wed Apr  4 15:09:31 2018:	Voltage: 139.7	Vac(rms);
Date-Time Wed Apr  4 15:09:34 2018:	Voltage: 139.8	Vac(rms);
Date-Time Wed Apr  4 15:09:37 2018:	Voltage: 140.1	Vac(rms);
Date-Time Wed Apr  4 15:09:40 2018:	Voltage: 140.1	Vac(rms);
Date-Time Wed Apr  4 15:09:43 2018:	Voltage: 140.1	Vac(rms);
Date-Time Wed Apr  4 15:09:46 2018:	Voltage: 140.4	Vac(rms);
Date-Time Wed Apr  4 15:09:49 2018:	Voltage: 140.4	Vac(rms);
Date-Time Wed Apr  4 15:09:52 2018:	Voltage: 140.4	Vac(rms);
Date-Time Wed Apr  4 15:09:55 2018:	Voltage: 140.5	Vac(rms);
Date-Time Wed Apr  4 15:09:58 2018:	Voltage: 140.3	Vac(rms);
Date-Time Wed Apr  4 15:10:01 2018:	Voltage: 140.4	Vac(rms);
Date-Time Wed Apr  4 15:10:04 2018:	Voltage: 140.1	Vac(rms);
Date-Time Wed Apr  4 15:10:07 2018:	Voltage: 142.7	Vac(rms);
Date-Time Wed Apr  4 15:10:10 2018:	Voltage: 156.0	Vac(rms);
Date-Time Wed Apr  4 15:10:13 2018:	Voltage: 159.4	Vac(rms);
Date-Time Wed Apr  4 15:10:16 2018:	Voltage: 159.9	Vac(rms);
Date-Time Wed Apr  4 15:10:19 2018:	Voltage: 160.3	Vac(rms);
Date-Time Wed Apr  4 15:10:22 2018:	Voltage: 160.1	Vac(rms);
Date-Time Wed Apr  4 15:10:25 2018:	Voltage: 159.9	Vac(rms);
Date-Time Wed Apr  4 15:10:28 2018:	Voltage: 160.0	Vac(rms);
Date-Time Wed Apr  4 15:10:31 2018:	Voltage: 159.7	Vac(rms);
Date-Time Wed Apr  4 15:10:34 2018:	Voltage: 166.6	Vac(rms);
Date-Time Wed Apr  4 15:10:37 2018:	Voltage: 176.4	Vac(rms);
Date-Time Wed Apr  4 15:10:40 2018:	Voltage: 179.1	Vac(rms);
Date-Time Wed Apr  4 15:10:43 2018:	Voltage: 179.7	Vac(rms);
Date-Time Wed Apr  4 15:10:46 2018:	Voltage: 179.9	Vac(rms);
Date-Time Wed Apr  4 15:10:49 2018:	Voltage: 179.8	Vac(rms);
Date-Time Wed Apr  4 15:10:52 2018:	Voltage: 179.8	Vac(rms);
Date-Time Wed Apr  4 15:10:55 2018:	Voltage: 180.7	Vac(rms);
Date-Time Wed Apr  4 15:10:58 2018:	Voltage: 195.3	Vac(rms);
Date-Time Wed Apr  4 15:11:01 2018:	Voltage: 200.4	Vac(rms);
Date-Time Wed Apr  4 15:11:04 2018:	Voltage: 199.8	Vac(rms);
Date-Time Wed Apr  4 15:11:07 2018:	Voltage: 199.7	Vac(rms);
Date-Time Wed Apr  4 15:11:10 2018:	Voltage: 198.7	Vac(rms);
Date-Time Wed Apr  4 15:11:13 2018:	Voltage: 199.6	Vac(rms);
Date-Time Wed Apr  4 15:11:16 2018:	Voltage: 200.0	Vac(rms);
Date-Time Wed Apr  4 15:11:19 2018:	Voltage: 199.8	Vac(rms);
Date-Time Wed Apr  4 15:11:22 2018:	Voltage: 200.2	Vac(rms);
Date-Time Wed Apr  4 15:11:25 2018:	Voltage: 201.2	Vac(rms);
Date-Time Wed Apr  4 15:11:28 2018:	Voltage: 213.4	Vac(rms);
Date-Time Wed Apr  4 15:11:31 2018:	Voltage: 220.3	Vac(rms);
Date-Time Wed Apr  4 15:11:34 2018:	Voltage: 220.0	Vac(rms);
Date-Time Wed Apr  4 15:11:37 2018:	Voltage: 220.1	Vac(rms);
Date-Time Wed Apr  4 15:11:40 2018:	Voltage: 220.1	Vac(rms);
Date-Time Wed Apr  4 15:11:43 2018:	Voltage: 219.8	Vac(rms);
Date-Time Wed Apr  4 15:11:46 2018:	Voltage: 219.9	Vac(rms);
Date-Time Wed Apr  4 15:11:50 2018:	Voltage: 220.4	Vac(rms);
Date-Time Wed Apr  4 15:11:53 2018:	Voltage: 222.9	Vac(rms);
Date-Time Wed Apr  4 15:11:56 2018:	Voltage: 233.7	Vac(rms);
Date-Time Wed Apr  4 15:11:59 2018:	Voltage: 239.2	Vac(rms);
Date-Time Wed Apr  4 15:12:02 2018:	Voltage: 239.9	Vac(rms);
Date-Time Wed Apr  4 15:12:05 2018:	Voltage: 239.4	Vac(rms);
Date-Time Wed Apr  4 15:12:08 2018:	Voltage: 239.6	Vac(rms);
Date-Time Wed Apr  4 15:12:11 2018:	Voltage: 239.8	Vac(rms);
Date-Time Wed Apr  4 15:12:14 2018:	Voltage: 240.1	Vac(rms);
Date-Time Wed Apr  4 15:12:17 2018:	Voltage: 239.9	Vac(rms);
Date-Time Wed Apr  4 15:12:20 2018:	Voltage: 239.6	Vac(rms);
Date-Time Wed Apr  4 15:12:23 2018:	Voltage: 239.2	Vac(rms);
Date-Time Wed Apr  4 15:12:26 2018:	Voltage: 239.5	Vac(rms);
Date-Time Wed Apr  4 15:12:29 2018:	Voltage: 239.9	Vac(rms);
Date-Time Wed Apr  4 15:12:32 2018:	Voltage: 240.0	Vac(rms);
Date-Time Wed Apr  4 15:12:35 2018:	Voltage: 240.7	Vac(rms);
Date-Time Wed Apr  4 15:12:38 2018:	Voltage: 254.1	Vac(rms);
Date-Time Wed Apr  4 15:12:41 2018:	Voltage: 260.0	Vac(rms);
Date-Time Wed Apr  4 15:12:44 2018:	Voltage: 259.9	Vac(rms);
Date-Time Wed Apr  4 15:12:47 2018:	Voltage: 259.8	Vac(rms);
Date-Time Wed Apr  4 15:12:50 2018:	Voltage: 259.8	Vac(rms);
Date-Time Wed Apr  4 15:12:53 2018:	Voltage: 260.0	Vac(rms);
Date-Time Wed Apr  4 15:12:56 2018:	Voltage: 260.5	Vac(rms);
Date-Time Wed Apr  4 15:12:59 2018:	Voltage: 260.6	Vac(rms);
Date-Time Wed Apr  4 15:13:02 2018:	Voltage: 260.0	Vac(rms);
Date-Time Wed Apr  4 15:13:05 2018:	Voltage: 260.1	Vac(rms);
Date-Time Wed Apr  4 15:13:08 2018:	Voltage: 260.0	Vac(rms);
Date-Time Wed Apr  4 15:13:11 2018:	Voltage: 260.1	Vac(rms);
Date-Time Wed Apr  4 15:13:14 2018:	Voltage: 259.9	Vac(rms);
Date-Time Wed Apr  4 15:13:17 2018:	Voltage: 260.3	Vac(rms);
Date-Time Wed Apr  4 15:13:20 2018:	Voltage: 260.8	Vac(rms);
Date-Time Wed Apr  4 15:13:23 2018:	Voltage: 260.4	Vac(rms);
Date-Time Wed Apr  4 15:13:26 2018:	Voltage: 260.3	Vac(rms);
Date-Time Wed Apr  4 15:13:29 2018:	Voltage: 260.4	Vac(rms);
Date-Time Wed Apr  4 15:13:32 2018:	Voltage: 259.9	Vac(rms);
Date-Time Wed Apr  4 15:13:35 2018:	Voltage: 260.0	Vac(rms);
Date-Time Wed Apr  4 15:13:38 2018:	Voltage: 260.2	Vac(rms);
Date-Time Wed Apr  4 15:13:41 2018:	Voltage: 260.6	Vac(rms);
Date-Time Wed Apr  4 15:13:44 2018:	Voltage: 260.8	Vac(rms);
Date-Time Wed Apr  4 15:13:47 2018:	Voltage: 260.3	Vac(rms);
Date-Time Wed Apr  4 15:13:50 2018:	Voltage: 260.1	Vac(rms);
Date-Time Wed Apr  4 15:13:53 2018:	Voltage: 260.0	Vac(rms);
Date-Time Wed Apr  4 15:13:56 2018:	Voltage: 259.9	Vac(rms);
Date-Time Wed Apr  4 15:13:59 2018:	Voltage: 259.7	Vac(rms);
Date-Time Wed Apr  4 15:14:02 2018:	Voltage: 260.2	Vac(rms);
Date-Time Wed Apr  4 15:14:05 2018:	Voltage: 260.1	Vac(rms);
Date-Time Wed Apr  4 15:14:08 2018:	Voltage: 260.3	Vac(rms);
Date-Time Wed Apr  4 15:14:11 2018:	Voltage: 260.2	Vac(rms);
Date-Time Wed Apr  4 15:14:14 2018:	Voltage: 259.8	Vac(rms);
Date-Time Wed Apr  4 15:14:17 2018:	Voltage: 260.2	Vac(rms);
Date-Time Wed Apr  4 15:14:20 2018:	Voltage: 260.0	Vac(rms);
Date-Time Wed Apr  4 15:14:23 2018:	Voltage: 259.5	Vac(rms);
Date-Time Wed Apr  4 15:14:26 2018:	Voltage: 260.0	Vac(rms);
Date-Time Wed Apr  4 15:14:29 2018:	Voltage: 259.8	Vac(rms);
Date-Time Wed Apr  4 15:14:32 2018:	Voltage: 260.3	Vac(rms);
Date-Time Wed Apr  4 15:14:35 2018:	Voltage: 259.8	Vac(rms);
Date-Time Wed Apr  4 15:14:38 2018:	Voltage: 260.3	Vac(rms);
Date-Time Wed Apr  4 15:14:41 2018:	Voltage: 260.7	Vac(rms);
Date-Time Wed Apr  4 15:14:44 2018:	Voltage: 260.5	Vac(rms);
Date-Time Wed Apr  4 15:14:47 2018:	Voltage: 260.0	Vac(rms);
